상가업소번호,가게명,키워드,갯수
3301,정육면체,13000원,1.0
3301,정육면체,가성비 좋은,1.0
3301,정육면체,감칠맛,1.0
3301,정육면체,강렬한 맛,1.0
3301,정육면체,견과류,1.0
3301,정육면체,고소한,2.0
3301,정육면체,고소한 초유린기,1.0
3301,정육면체,고추기름,1.0
3301,정육면체,기대한,2.0
3301,정육면체,땅콩,2.0
3301,정육면체,마라,2.0
3301,정육면체,맛있는,3.0
3301,정육면체,맛집,2.0
3301,정육면체,면,1.0
3301,정육면체,뻑뻑,2.0
3301,정육면체,소스,1.0
3301,정육면체,웨이팅,3.0
3301,정육면체,탄탄면,3.0
3301,정육면체,향,2.0
3301,정육면체,화쟈오,1.0
3305,또보겠지떡볶이집 신촌히어로점,갈릭,7.0
3305,또보겠지떡볶이집 신촌히어로점,감자,6.0
3305,또보겠지떡볶이집 신촌히어로점,감자튀김,3.0
3305,또보겠지떡볶이집 신촌히어로점,기분 좋은,4.0
3305,또보겠지떡볶이집 신촌히어로점,날치,3.0
3305,또보겠지떡볶이집 신촌히어로점,날치알볶음밥,2.0
3305,또보겠지떡볶이집 신촌히어로점,떡볶이,16.0
3305,또보겠지떡볶이집 신촌히어로점,맛있는,36.0
3305,또보겠지떡볶이집 신촌히어로점,맛있는 버터갈릭감자튀김,4.0
3305,또보겠지떡볶이집 신촌히어로점,맛있는 볶음밥,2.0
3305,또보겠지떡볶이집 신촌히어로점,매운,3.0
3305,또보겠지떡볶이집 신촌히어로점,버터,8.0
3305,또보겠지떡볶이집 신촌히어로점,버터갈릭,6.0
3305,또보겠지떡볶이집 신촌히어로점,버터갈릭감자튀김,4.0
3305,또보겠지떡볶이집 신촌히어로점,볶음밥,16.0
3305,또보겠지떡볶이집 신촌히어로점,소스,2.0
3305,또보겠지떡볶이집 신촌히어로점,신촌떡볶이,2.0
3305,또보겠지떡볶이집 신촌히어로점,아쉽다,3.0
3305,또보겠지떡볶이집 신촌히어로점,적당한,2.0
3305,또보겠지떡볶이집 신촌히어로점,추천,3.0
3305,또보겠지떡볶이집 신촌히어로점,치즈,4.0
3305,또보겠지떡볶이집 신촌히어로점,친절한,9.0
3305,또보겠지떡볶이집 신촌히어로점,친절한 맛있는,2.0
3305,또보겠지떡볶이집 신촌히어로점,튀김,8.0
3305,또보겠지떡볶이집 신촌히어로점,포장,4.0
3307,피망과토마토,1인 1잔,1.0
3307,피망과토마토,1잔 필수,1.0
3307,피망과토마토,3차,1.0
3307,피망과토마토,가성비,1.0
3307,피망과토마토,고양이,7.0
3307,피망과토마토,귀여운,3.0
3307,피망과토마토,귀여운 고양이,1.0
3307,피망과토마토,기분 나쁜,1.0
3307,피망과토마토,냉동만두,1.0
3307,피망과토마토,다양한,3.0
3307,피망과토마토,다양한 맥주,2.0
3307,피망과토마토,맛있는,3.0
3307,피망과토마토,맥주,5.0
3307,피망과토마토,분위기,2.0
3307,피망과토마토,술집,2.0
3307,피망과토마토,안주,4.0
3307,피망과토마토,토마토,2.0
3307,피망과토마토,피망,2.0
3318,탈리,넓은,9.0
3318,탈리,대파,7.0
3318,탈리,맛있는,116.0
3318,탈리,맛있는 베이글,15.0
3318,탈리,맛있는 커피,5.0
3318,탈리,맛집,9.0
3318,탈리,바질,8.0
3318,탈리,베이글,83.0
3318,탈리,분위기,40.0
3318,탈리,분위기 좋은,18.0
3318,탈리,브런치,20.0
3318,탈리,살몬,6.0
3318,탈리,샌드위치,14.0
3318,탈리,소스,6.0
3318,탈리,연어,9.0
3318,탈리,예쁜,12.0
3318,탈리,인테리어,17.0
3318,탈리,잠봉뵈르,13.0
3318,탈리,추천,8.0
3318,탈리,치즈,20.0
3318,탈리,친절한,8.0
3318,탈리,커피,23.0
3318,탈리,크림,20.0
3318,탈리,크림 치즈,16.0
3318,탈리,플러피에그,7.0
3320,공릉닭한마리,가족 애기,1.0
3320,공릉닭한마리,가족이랑,2.0
3320,공릉닭한마리,간만 닭 한마리,1.0
3320,공릉닭한마리,계란,2.0
3320,공릉닭한마리,국물,3.0
3320,공릉닭한마리,김치,2.0
3320,공릉닭한마리,닭,7.0
3320,공릉닭한마리,맛있는,22.0
3320,공릉닭한마리,맛집,4.0
3320,공릉닭한마리,물김치,3.0
3320,공릉닭한마리,소스,3.0
3320,공릉닭한마리,신선한,2.0
3320,공릉닭한마리,육수,3.0
3320,공릉닭한마리,작다,2.0
3320,공릉닭한마리,죽,6.0
3320,공릉닭한마리,친절한,3.0
3320,공릉닭한마리,칼국수,5.0
3320,공릉닭한마리,칼국수랑,1.0
3325,Chai797 Plus 현대신촌점,18500원,1.0
3325,Chai797 Plus 현대신촌점,가성비,1.0
3325,Chai797 Plus 현대신촌점,가성비 나쁜,1.0
3325,Chai797 Plus 현대신촌점,가성비 좋은,1.0
3325,Chai797 Plus 현대신촌점,갑오징어,1.0
3325,Chai797 Plus 현대신촌점,늦은,2.0
3325,Chai797 Plus 현대신촌점,맛있는,6.0
3325,Chai797 Plus 현대신촌점,맛있는 음식,2.0
3325,Chai797 Plus 현대신촌점,면,1.0
3325,Chai797 Plus 현대신촌점,백화점,2.0
3325,Chai797 Plus 현대신촌점,뷰,1.0
3325,Chai797 Plus 현대신촌점,비싼,2.0
3325,Chai797 Plus 현대신촌점,응대 며,1.0
3325,Chai797 Plus 현대신촌점,적다,1.0
3325,Chai797 Plus 현대신촌점,적당한,1.0
3325,Chai797 Plus 현대신촌점,짜장면,2.0
3325,Chai797 Plus 현대신촌점,해물덮밥 18500원,1.0
MA010120220800082029,아워즈,가성비,6.0
MA010120220800082029,아워즈,가성비 좋은,2.0
MA010120220800082029,아워즈,강추,3.0
MA010120220800082029,아워즈,구이,2.0
MA010120220800082029,아워즈,깔끔한,2.0
MA010120220800082029,아워즈,노래,2.0
MA010120220800082029,아워즈,다양한,4.0
MA010120220800082029,아워즈,단골,2.0
MA010120220800082029,아워즈,대화,4.0
MA010120220800082029,아워즈,대화하기 좋은,4.0
MA010120220800082029,아워즈,맛있는,16.0
MA010120220800082029,아워즈,맛있는 술,3.0
MA010120220800082029,아워즈,맛있는 안주,4.0
MA010120220800082029,아워즈,맛있는 칵테일,2.0
MA010120220800082029,아워즈,부담 없이,2.0
MA010120220800082029,아워즈,분위기,11.0
MA010120220800082029,아워즈,분위기 좋은,3.0
MA010120220800082029,아워즈,서비스,3.0
MA010120220800082029,아워즈,술,5.0
MA010120220800082029,아워즈,아늑한,3.0
MA010120220800082029,아워즈,아워즈,4.0
MA010120220800082029,아워즈,아지트,3.0
MA010120220800082029,아워즈,안주,11.0
MA010120220800082029,아워즈,적당한,2.0
MA010120220800082029,아워즈,좋은 안주,3.0
MA010120220800082029,아워즈,참치,3.0
MA010120220800082029,아워즈,추천,10.0
MA010120220800082029,아워즈,친구랑,3.0
MA010120220800082029,아워즈,친절한,12.0
MA010120220800082029,아워즈,칵테일,12.0
MA010120220800082029,아워즈,칵테일 종류,3.0
MA010120220800086424,이디야 신촌기차역점,공부하기 좋은,2.0
MA010120220800086424,이디야 신촌기차역점,깨끗한,2.0
MA010120220800086424,이디야 신촌기차역점,넓은,2.0
MA010120220800086424,이디야 신촌기차역점,넓은 매장,2.0
MA010120220800086424,이디야 신촌기차역점,달다,1.0
MA010120220800086424,이디야 신촌기차역점,대화,1.0
MA010120220800086424,이디야 신촌기차역점,대화하기 좋은,1.0
MA010120220800086424,이디야 신촌기차역점,라떼,3.0
MA010120220800086424,이디야 신촌기차역점,라떼 사이즈업,1.0
MA010120220800086424,이디야 신촌기차역점,라떼 아주,1.0
MA010120220800086424,이디야 신촌기차역점,맛있는,6.0
MA010120220800086424,이디야 신촌기차역점,맛있는 진한,2.0
MA010120220800086424,이디야 신촌기차역점,맛있는 토피넛라떼,1.0
MA010120220800086424,이디야 신촌기차역점,매장 안쪽,1.0
MA010120220800086424,이디야 신촌기차역점,밀크티,1.0
MA010120220800086424,이디야 신촌기차역점,브루,1.0
MA010120220800086424,이디야 신촌기차역점,사이즈 업,1.0
MA010120220800086424,이디야 신촌기차역점,사이즈 업 해도,1.0
MA010120220800086424,이디야 신촌기차역점,아주 맛,1.0
MA010120220800086424,이디야 신촌기차역점,어둑어둑하다,1.0
MA010120220800086424,이디야 신촌기차역점,언제나,1.0
MA010120220800086424,이디야 신촌기차역점,연유,1.0
MA010120220800086424,이디야 신촌기차역점,음료,1.0
MA010120220800086424,이디야 신촌기차역점,이디야,1.0
MA010120220800086424,이디야 신촌기차역점,저녁,1.0
MA010120220800086424,이디야 신촌기차역점,조명,1.0
MA010120220800086424,이디야 신촌기차역점,조용한,2.0
MA010120220800086424,이디야 신촌기차역점,진한,2.0
MA010120220800086424,이디야 신촌기차역점,친절한,6.0
MA010120220800086424,이디야 신촌기차역점,콜드,1.0
MA010120220800086424,이디야 신촌기차역점,토피,2.0
MA010120220800086424,이디야 신촌기차역점,토피 넛,1.0
MA010120220800086424,이디야 신촌기차역점,토피넛라떼,2.0
MA010120220800086424,이디야 신촌기차역점,혼공,1.0
MA010120220800086424,이디야 신촌기차역점,화장실,1.0
MA010120220800087173,라이프커피컴퍼니,두유,1.0
MA010120220800087173,라이프커피컴퍼니,두유 밀크티,1.0
MA010120220800087173,라이프커피컴퍼니,따뜻한,1.0
MA010120220800087173,라이프커피컴퍼니,라떼,2.0
MA010120220800087173,라이프커피컴퍼니,맛있는,2.0
MA010120220800087173,라이프커피컴퍼니,맛있는 라떼,2.0
MA010120220800087173,라이프커피컴퍼니,맛있는 밀크티,1.0
MA010120220800087173,라이프커피컴퍼니,맛집,1.0
MA010120220800087173,라이프커피컴퍼니,민트,1.0
MA010120220800087173,라이프커피컴퍼니,민트티,1.0
MA010120220800087173,라이프커피컴퍼니,밀크티,4.0
MA010120220800087173,라이프커피컴퍼니,밀크티 맛집,1.0
MA010120220800087173,라이프커피컴퍼니,얼그레이,2.0
MA010120220800087173,라이프커피컴퍼니,얼그레이 민트 티,1.0
MA010120220800087173,라이프커피컴퍼니,존맛,1.0
MA010120220800087173,라이프커피컴퍼니,존맛있는,1.0
MA010120220800087173,라이프커피컴퍼니,존맛있는커피,1.0
MA010120220800087173,라이프커피컴퍼니,커피,2.0
MA010120220800087173,라이프커피컴퍼니,커피 보다,1.0
MA010120220800087173,라이프커피컴퍼니,커피 존맛 요,1.0
MA010120220800087173,라이프커피컴퍼니,티,1.0
MA010120220800087173,라이프커피컴퍼니,향,1.0
MA010120220800087173,라이프커피컴퍼니,향 좋은,1.0
MA010120220800097594,올그릭투미,가볍게,1.0
MA010120220800097594,올그릭투미,가볍게 와인,1.0
MA010120220800097594,올그릭투미,강추,1.0
MA010120220800097594,올그릭투미,딸기,1.0
MA010120220800097594,올그릭투미,딸기브리치즈,1.0
MA010120220800097594,올그릭투미,만족스러운,1.0
MA010120220800097594,올그릭투미,맛있는,2.0
MA010120220800097594,올그릭투미,멋있는,1.0
MA010120220800097594,올그릭투미,브리,1.0
MA010120220800097594,올그릭투미,브리 치즈,1.0
MA010120220800097594,올그릭투미,브리 치즈 포장,1.0
MA010120220800097594,올그릭투미,생각 만족스러운,1.0
MA010120220800097594,올그릭투미,신기하다,1.0
MA010120220800097594,올그릭투미,신기하다 화장실,1.0
MA010120220800097594,올그릭투미,안주,1.0
MA010120220800097594,올그릭투미,예쁜,1.0
MA010120220800097594,올그릭투미,옐로우,1.0
MA010120220800097594,올그릭투미,옐로우 가볍게,1.0
MA010120220800097594,올그릭투미,와인,2.0
MA010120220800097594,올그릭투미,와인 즐기다 완전,1.0
MA010120220800097594,올그릭투미,요거트,1.0
MA010120220800097594,올그릭투미,인테리어,1.0
MA010120220800097594,올그릭투미,저녁,1.0
MA010120220800097594,올그릭투미,즐기다,1.0
MA010120220800097594,올그릭투미,추천,1.0
MA010120220800097594,올그릭투미,치즈,2.0
MA010120220800097594,올그릭투미,친구,1.0
MA010120220800097594,올그릭투미,친절한,3.0
MA010120220800097594,올그릭투미,카톡,1.0
MA010120220800097594,올그릭투미,포장,1.0
MA010120220800097594,올그릭투미,플래터,1.0
MA010120220800105723,1943신촌점,가성비,3.0
MA010120220800105723,1943신촌점,가성비 좋은,1.0
MA010120220800105723,1943신촌점,넓은,2.0
MA010120220800105723,1943신촌점,넓은 내부,1.0
MA010120220800105723,1943신촌점,늦은,1.0
MA010120220800105723,1943신촌점,맛있는,2.0
MA010120220800105723,1943신촌점,좋은 매장,1.0
MA010120220800147141,피자보이시나 신촌점,고구마,1.0
MA010120220800147141,피자보이시나 신촌점,고구마 맛,2.0
MA010120220800147141,피자보이시나 신촌점,러스트,2.0
MA010120220800147141,피자보이시나 신촌점,맛있는,6.0
MA010120220800147141,피자보이시나 신촌점,무료,2.0
MA010120220800147141,피자보이시나 신촌점,무료 선택,1.0
MA010120220800147141,피자보이시나 신촌점,알차다,1.0
MA010120220800147141,피자보이시나 신촌점,알차다 피자,1.0
MA010120220800147141,피자보이시나 신촌점,알찬 구성,1.0
MA010120220800147141,피자보이시나 신촌점,완전,1.0
MA010120220800147141,피자보이시나 신촌점,좋은 가격,1.0
MA010120220800147141,피자보이시나 신촌점,좋은 방문 포장면,1.0
MA010120220800147141,피자보이시나 신촌점,좋은 크러스트,1.0
MA010120220800147141,피자보이시나 신촌점,체다,1.0
MA010120220800147141,피자보이시나 신촌점,체다 치즈 피자,1.0
MA010120220800147141,피자보이시나 신촌점,추가 무료 라서,1.0
MA010120220800147141,피자보이시나 신촌점,치즈,1.0
MA010120220800147141,피자보이시나 신촌점,친절한,1.0
MA010120220800147141,피자보이시나 신촌점,친절한 맛있는,1.0
MA010120220800147141,피자보이시나 신촌점,크다,2.0
MA010120220800147141,피자보이시나 신촌점,크러스트,1.0
MA010120220800147141,피자보이시나 신촌점,크러스트 추가,1.0
MA010120220800147141,피자보이시나 신촌점,포장면,1.0
MA010120220800147141,피자보이시나 신촌점,피자,3.0
MA010120220800201981,초당쌈밥,가성비,1.0
MA010120220800201981,초당쌈밥,가성비 좋은,1.0
MA010120220800201981,초당쌈밥,고기 맛,1.0
MA010120220800201981,초당쌈밥,고기 맛있는,1.0
MA010120220800201981,초당쌈밥,괜찮은 쌈밥,1.0
MA010120220800201981,초당쌈밥,된장,2.0
MA010120220800201981,초당쌈밥,맛있는,3.0
MA010120220800201981,초당쌈밥,맛있는 우렁 된장,1.0
MA010120220800201981,초당쌈밥,맛있는 제육,1.0
MA010120220800201981,초당쌈밥,별로,1.0
MA010120220800201981,초당쌈밥,쌈밥,1.0
MA010120220800201981,초당쌈밥,우렁,2.0
MA010120220800201981,초당쌈밥,우렁 된장,2.0
MA010120220800201981,초당쌈밥,제육,1.0
MA010120220800201981,초당쌈밥,제육 별로,1.0
MA010120220800201981,초당쌈밥,추가 3000원,1.0
MA010120220800201981,초당쌈밥,추가 3000원 가능하다,1.0
MA010120220800201981,초당쌈밥,행복,1.0
MA010120220800203000,타코몽,맛있는,9.0
MA010120220800203000,타코몽,맛집,2.0
MA010120220800203000,타코몽,믹스,2.0
MA010120220800203000,타코몽,생맥주,5.0
MA010120220800203000,타코몽,아기자기하다,2.0
MA010120220800203000,타코몽,오코노미야끼,2.0
MA010120220800203000,타코몽,웨이팅,4.0
MA010120220800203000,타코몽,일식집 보다,1.0
MA010120220800203000,타코몽,좁다,3.0
MA010120220800203000,타코몽,타코,3.0
MA010120220800203000,타코몽,타코야끼,5.0
MA010120220800203000,타코몽,피규어,2.0
MA010120220800203460,하우스라운지,가볍게 술,1.0
MA010120220800203460,하우스라운지,가성비,3.0
MA010120220800203460,하우스라운지,가성비 좋은,2.0
MA010120220800203460,하우스라운지,과일,3.0
MA010120220800203460,하우스라운지,과일 안주,2.0
MA010120220800203460,하우스라운지,다양한,5.0
MA010120220800203460,하우스라운지,다양한 종류,3.0
MA010120220800203460,하우스라운지,달다,2.0
MA010120220800203460,하우스라운지,대화,3.0
MA010120220800203460,하우스라운지,맛있는,10.0
MA010120220800203460,하우스라운지,바텐더,3.0
MA010120220800203460,하우스라운지,분위기,6.0
MA010120220800203460,하우스라운지,설명,2.0
MA010120220800203460,하우스라운지,술,3.0
MA010120220800203460,하우스라운지,시끄러운,2.0
MA010120220800203460,하우스라운지,시끄러운 대화,2.0
MA010120220800203460,하우스라운지,안주,2.0
MA010120220800203460,하우스라운지,예쁜,2.0
MA010120220800203460,하우스라운지,유쾌하다,2.0
MA010120220800203460,하우스라운지,음악,3.0
MA010120220800203460,하우스라운지,재밌다,3.0
MA010120220800203460,하우스라운지,적당한,2.0
MA010120220800203460,하우스라운지,종류 많은,2.0
MA010120220800203460,하우스라운지,즐기다,2.0
MA010120220800203460,하우스라운지,추천,5.0
MA010120220800203460,하우스라운지,친절한,7.0
MA010120220800203460,하우스라운지,칵테일,12.0
MA010120220800203460,하우스라운지,칵테일 종류,4.0
MA010120220800209304,도토리칼국수,건강한,2.0
MA010120220800209304,도토리칼국수,국물,2.0
MA010120220800209304,도토리칼국수,남김없이,2.0
MA010120220800209304,도토리칼국수,도토리칼국수,3.0
MA010120220800209304,도토리칼국수,도토리칼국수면,2.0
MA010120220800209304,도토리칼국수,맛있는,6.0
MA010120220800209304,도토리칼국수,맛집,2.0
MA010120220800209304,도토리칼국수,면,2.0
MA010120220800209304,도토리칼국수,버섯,2.0
MA010120220800209304,도토리칼국수,불쾌하다,2.0
MA010120220800209304,도토리칼국수,비건,3.0
MA010120220800209304,도토리칼국수,서비스,4.0
MA010120220800209304,도토리칼국수,작다,2.0
MA010120220800209304,도토리칼국수,죽,3.0
MA010120220800209304,도토리칼국수,죽 서비스 제공,1.0
MA010120220800209304,도토리칼국수,칼국수,5.0
MA010120220800209304,도토리칼국수,칼국수면,2.0
MA010120220800209489,대박황소곱창,간,1.0
MA010120220800209489,대박황소곱창,간이 센,1.0
MA010120220800209489,대박황소곱창,계란찜,1.0
MA010120220800209489,대박황소곱창,김치,1.0
MA010120220800209489,대박황소곱창,깻잎,2.0
MA010120220800209489,대박황소곱창,낮술,2.0
MA010120220800209489,대박황소곱창,넉넉한,1.0
MA010120220800209489,대박황소곱창,넉넉한 서비스,1.0
MA010120220800209489,대박황소곱창,넉넉한 서비스계란찜,1.0
MA010120220800209489,대박황소곱창,넉넉한 양,1.0
MA010120220800209489,대박황소곱창,맛있는,4.0
MA010120220800209489,대박황소곱창,맛있는 음식,1.0
MA010120220800209489,대박황소곱창,맛집,1.0
MA010120220800209489,대박황소곱창,밑반찬,1.0
MA010120220800209489,대박황소곱창,볶음밥,2.0
MA010120220800209489,대박황소곱창,서비스,1.0
MA010120220800209489,대박황소곱창,신김치,1.0
MA010120220800209489,대박황소곱창,신김치 들어가다,1.0
MA010120220800209489,대박황소곱창,오랫,1.0
MA010120220800209489,대박황소곱창,오랫 만 맛집,1.0
MA010120220800209489,대박황소곱창,완벽,1.0
MA010120220800209489,대박황소곱창,완벽 담,1.0
MA010120220800209489,대박황소곱창,음식 전체적,1.0
MA010120220800209489,대박황소곱창,친구랑,1.0
MA010120220800209489,대박황소곱창,친구랑 낮술,1.0
MA010120220800209489,대박황소곱창,친절한,1.0
MA010120220800213478,리히트,가족이랑,4.0
MA010120220800213478,리히트,건강한,8.0
MA010120220800213478,리히트,귀여운,5.0
MA010120220800213478,리히트,기념일,2.0
MA010120220800213478,리히트,기대한,2.0
MA010120220800213478,리히트,당근,4.0
MA010120220800213478,리히트,당근케이크,3.0
MA010120220800213478,리히트,딸기,3.0
MA010120220800213478,리히트,딸기케이크,2.0
MA010120220800213478,리히트,맛있는,49.0
MA010120220800213478,리히트,맛있는 케이크,4.0
MA010120220800213478,리히트,생일,9.0
MA010120220800213478,리히트,선물 좋은,2.0
MA010120220800213478,리히트,친구,4.0
MA010120220800213478,리히트,친절한,5.0
MA010120220800213478,리히트,케이크,32.0
MA010120220800213478,리히트,크림,4.0
MA010120220800213478,리히트,특별하다,3.0
MA010120220800213478,리히트,할인,3.0
MA010120220800213478,리히트,향,2.0
MA010120220800380246,보울룸 신촌점,14000원,2.0
MA010120220800380246,보울룸 신촌점,가성비 좋은,1.0
MA010120220800380246,보울룸 신촌점,건강한,1.0
MA010120220800380246,보울룸 신촌점,건강한 한 끼,1.0
MA010120220800380246,보울룸 신촌점,맛있는,11.0
MA010120220800380246,보울룸 신촌점,맛집,2.0
MA010120220800380246,보울룸 신촌점,뷰,3.0
MA010120220800380246,보울룸 신촌점,비싼 가격,1.0
MA010120220800380246,보울룸 신촌점,샐러드,2.0
MA010120220800380246,보울룸 신촌점,생각나는,2.0
MA010120220800380246,보울룸 신촌점,소스,2.0
MA010120220800380246,보울룸 신촌점,스파이 시 크림소스,1.0
MA010120220800380246,보울룸 신촌점,신선한,3.0
MA010120220800380246,보울룸 신촌점,유플렉스,3.0
MA010120220800380246,보울룸 신촌점,저렴한 가격,1.0
MA010120220800380246,보울룸 신촌점,적당한,1.0
MA010120220800380246,보울룸 신촌점,적당한소스,1.0
MA010120220800380246,보울룸 신촌점,페이머스,2.0
MA010120220800380246,보울룸 신촌점,포케,3.0
MA010120220800380246,보울룸 신촌점,플렉스,3.0
MA010120220800380246,보울룸 신촌점,혼밥,2.0
MA010120220800432855,유채우 요리사랑,깔끔한,3.0
MA010120220800432855,유채우 요리사랑,깔끔한 음식,2.0
MA010120220800432855,유채우 요리사랑,맛있는,8.0
MA010120220800432855,유채우 요리사랑,연대,1.0
MA010120220800432855,유채우 요리사랑,연대 정문,1.0
MA010120220800432855,유채우 요리사랑,완탕,3.0
MA010120220800432855,유채우 요리사랑,완탕 음식,1.0
MA010120220800432855,유채우 요리사랑,음식 슴슴하 니,1.0
MA010120220800432855,유채우 요리사랑,치우다,1.0
MA010120220800432855,유채우 요리사랑,친절한,3.0
MA010120220800553338,신촌설렁탕,갈비탕,2.0
MA010120220800553338,신촌설렁탕,내용물,1.0
MA010120220800553338,신촌설렁탕,내용물차이,1.0
MA010120220800553338,신촌설렁탕,맛있는,1.0
MA010120220800553338,신촌설렁탕,맛집,1.0
MA010120220800553338,신촌설렁탕,무난한,1.0
MA010120220800553338,신촌설렁탕,사리,2.0
MA010120220800553338,신촌설렁탕,사리 추가 가격,1.0
MA010120220800553338,신촌설렁탕,사악한,1.0
MA010120220800553338,신촌설렁탕,사악한 가격,1.0
MA010120220800553338,신촌설렁탕,설렁탕,1.0
MA010120220800553338,신촌설렁탕,설렁탕 맛집 이라고,1.0
MA010120220800553338,신촌설렁탕,설렁탕 보다,1.0
MA010120220800553338,신촌설렁탕,육개장,1.0
MA010120220800553338,신촌설렁탕,육개장 육개장갈비탕,1.0
MA010120220800553338,신촌설렁탕,육개장갈비탕,1.0
MA010120220800554691,참참참,김치찌개,1.0
MA010120220800554691,참참참,돼지,1.0
MA010120220800554691,참참참,돼지김치찌개,1.0
MA010120220800554691,참참참,뚝배기,1.0
MA010120220800554691,참참참,뚝배기제육,2.0
MA010120220800554691,참참참,맛있는,12.0
MA010120220800554691,참참참,맛있는 제육,1.0
MA010120220800554691,참참참,순두부,2.0
MA010120220800554691,참참참,싼,1.0
MA010120220800554691,참참참,자주 이용,1.0
MA010120220800554691,참참참,자주 이용하다,1.0
MA010120220800554691,참참참,제육,3.0
MA010120220800554691,참참참,제육 순두부,1.0
MA010120220800554691,참참참,추천,1.0
MA010120220800554691,참참참,학교 앞,1.0
MA010120220800554691,참참참,한식,1.0
MA010120220800554691,참참참,한식 집,1.0
MA010120220800554775,이코노스시본점,가볍게,1.0
MA010120220800554775,이코노스시본점,가볍게 한잔,1.0
MA010120220800554775,이코노스시본점,다양한,1.0
MA010120220800554775,이코노스시본점,다양한 안주,1.0
MA010120220800554775,이코노스시본점,다양한 초밥,1.0
MA010120220800554775,이코노스시본점,다양한 회전초밥집,1.0
MA010120220800554775,이코노스시본점,맛있는,2.0
MA010120220800554775,이코노스시본점,맛집,1.0
MA010120220800554775,이코노스시본점,신촌역,1.0
MA010120220800554775,이코노스시본점,안주,1.0
MA010120220800554775,이코노스시본점,오래된,1.0
MA010120220800554775,이코노스시본점,이대,1.0
MA010120220800554775,이코노스시본점,이대 맛집,1.0
MA010120220800554775,이코노스시본점,이대 맛집 오래된,1.0
MA010120220800554775,이코노스시본점,초밥,1.0
MA010120220800554775,이코노스시본점,한잔,1.0
MA010120220800554775,이코노스시본점,회전초밥집,1.0
MA010120220800555859,동해해물탕,가성비,2.0
MA010120220800555859,동해해물탕,가성비 맛집,1.0
MA010120220800555859,동해해물탕,고니,1.0
MA010120220800555859,동해해물탕,관자,1.0
MA010120220800555859,동해해물탕,국물,3.0
MA010120220800555859,동해해물탕,국물 진국,2.0
MA010120220800555859,동해해물탕,기분 좋은,2.0
MA010120220800555859,동해해물탕,꽃게,2.0
MA010120220800555859,동해해물탕,꽃게 사랑,1.0
MA010120220800555859,동해해물탕,꽃게 통째,1.0
MA010120220800555859,동해해물탕,꽃게탕,1.0
MA010120220800555859,동해해물탕,꽃게탕 도전,1.0
MA010120220800555859,동해해물탕,남자친구,2.0
MA010120220800555859,동해해물탕,둘이서,1.0
MA010120220800555859,동해해물탕,듬뿍,1.0
MA010120220800555859,동해해물탕,맛있는,4.0
MA010120220800555859,동해해물탕,맛집,1.0
MA010120220800555859,동해해물탕,밥,1.0
MA010120220800555859,동해해물탕,볶은,1.0
MA010120220800555859,동해해물탕,볶음밥,6.0
MA010120220800555859,동해해물탕,부드러운,1.0
MA010120220800555859,동해해물탕,비리다,1.0
MA010120220800555859,동해해물탕,시원한 국물,1.0
MA010120220800555859,동해해물탕,신선한,2.0
MA010120220800555859,동해해물탕,아구찜,2.0
MA010120220800555859,동해해물탕,친절한,2.0
MA010120220800555859,동해해물탕,칼칼한 국물,1.0
MA010120220800555859,동해해물탕,해물탕,2.0
MA010120220800555987,미네르바,1994배경,1.0
MA010120220800555987,미네르바,2층 카페,1.0
MA010120220800555987,미네르바,깔끔한,1.0
MA010120220800555987,미네르바,꾸덕한,2.0
MA010120220800555987,미네르바,노트북,1.0
MA010120220800555987,미네르바,단골,1.0
MA010120220800555987,미네르바,대화,2.0
MA010120220800555987,미네르바,대화하기 좋은,2.0
MA010120220800555987,미네르바,맛있는,5.0
MA010120220800555987,미네르바,멋있는 곳,1.0
MA010120220800555987,미네르바,분위기,3.0
MA010120220800555987,미네르바,오래된,1.0
MA010120220800555987,미네르바,조용한,2.0
MA010120220800555987,미네르바,조용한 카페,1.0
MA010120220800555987,미네르바,좁은 간격,1.0
MA010120220800555987,미네르바,집중,2.0
MA010120220800555987,미네르바,카페,2.0
MA010120220800555987,미네르바,커피,7.0
MA010120220800555987,미네르바,클래식,2.0
MA010120220800556453,맛있는순두부&김치찜,24시,2.0
MA010120220800556453,맛있는순두부&김치찜,24시 운영,1.0
MA010120220800556453,맛있는순두부&김치찜,24시 이니,1.0
MA010120220800556453,맛있는순두부&김치찜,30분 걸린,1.0
MA010120220800556453,맛있는순두부&김치찜,계란말이,3.0
MA010120220800556453,맛있는순두부&김치찜,김치,2.0
MA010120220800556453,맛있는순두부&김치찜,김치찜,2.0
MA010120220800556453,맛있는순두부&김치찜,맛있는,15.0
MA010120220800556453,맛있는순두부&김치찜,맛집,2.0
MA010120220800556453,맛있는순두부&김치찜,무한리필,3.0
MA010120220800556453,맛있는순두부&김치찜,반찬,3.0
MA010120220800556453,맛있는순두부&김치찜,밥,4.0
MA010120220800556453,맛있는순두부&김치찜,밥맛,2.0
MA010120220800556453,맛있는순두부&김치찜,서비스,2.0
MA010120220800556453,맛있는순두부&김치찜,순두부,9.0
MA010120220800556453,맛있는순두부&김치찜,식사,2.0
MA010120220800556453,맛있는순두부&김치찜,쓰다,2.0
MA010120220800556453,맛있는순두부&김치찜,예의,2.0
MA010120220800556453,맛있는순두부&김치찜,친절한,4.0
MA010120220800556453,맛있는순두부&김치찜,혼밥,3.0
